50.0,60.0,58.414709848078964,55.4030230586814
50.99833416646828,59.95004165278026,58.912073600614356,54.53596121425577
51.98669330795061,59.800665778412416,59.32039085967226,53.62357754476674
52.955202066613396,59.55336489125606,59.63558185417193,52.67498828624587
53.8941834230865,59.21060994002885,59.8544972998846,51.69967142900241
54.79425538604203,58.775825618903724,59.97494986604055,50.70737201667703
55.646424733950354,58.25335614909678,59.99573603041505,49.70800477698711
56.44217687237691,57.648421872844885,59.91664810452468,48.71155505704475
57.17356090899523,56.967067093471655,59.738476308781955,47.72797905306913
57.83326909627483,56.21609968270664,59.46300087687415,46.76710433136497
58.414709848078964,55.4030230586814,59.09297426825682,45.83853163452858
58.912073600614356,54.53596121425577,58.632093666488736,44.95153895400142
59.320390859672266,53.62357754476673,58.0849640381959,44.11498882744654
59.63558185417193,52.67498828624587,57.457052121767205,43.33723978720176
59.8544972998846,51.69967142900241,56.75463180551151,42.626062844587544
59.97494986604055,50.70737201667703,55.98472144103957,41.98856384453066
59.99573603041505,49.70800477698711,55.15501371821464,41.43111246631052
59.91664810452468,48.71155505704475,54.2737988023383,40.95927857982939
59.738476308781955,47.72797905306913,53.349881501559054,40.577776593313416
59.46300087687415,46.76710433136496,52.39249329213982,40.29041834850409
59.09297426825682,45.83853163452858,51.411200080598675,40.100075033995545
58.632093666488736,44.95153895400142,50.4158066243329,40.0086484972672
58.0849640381959,44.11498882744654,49.4162585657242,40.01705224205247
57.4570521217672,43.33723978720175,48.42254305856751,40.125202300911354
56.75463180551151,42.626062844587544,47.444588979731684,40.33201807420539
55.98472144103957,41.98856384453066,46.492167723103805,40.635433127092035
55.15501371821464,41.43111246631052,45.574795567051474,41.03241583665853
54.2737988023383,40.95927857982939,44.70163859091507,41.518999682895924
53.34988150155905,40.577776593313416,43.88142109057281,42.09032288085584
52.39249329213982,40.29041834850409,43.12233840816026,42.7406769579986
51.411200080598675,40.100075033995545,42.43197504692072,43.46356379136388
50.4158066243329,40.0086484972672,41.817228889355896,44.25176053466731
49.4162585657242,40.01705224205247,41.284242275864116,45.09739178659301
48.42254305856751,40.125202300911354,40.83834063250545,45.992008279200256
47.444588979731684,40.33201807420539,40.483979261104835,46.92667130021581
46.492167723103805,40.635433127092035,40.22469882334903,47.892042005692204
45.574795567051474,41.03241583665853,40.063089963665355,48.87847473064945
44.70163859091507,41.518999682895924,40.00076742435899,49.8761133653711
43.88142109057281,42.09032288085584,40.03835391164159,50.87498983439447
43.12233840816026,42.7406769579986,40.17547387375667,51.86512369422576
42.43197504692072,43.46356379136388,40.410757253368615,52.83662185463226
41.81722888935589,44.25176053466731,40.74185317672268,53.77977742712981
41.284242275864116,45.09739178659301,41.165453442798466,54.685166713003774
40.83834063250545,45.99200827920025,41.67732557776099,55.543743361791606
40.483979261104835,46.92667130021581,42.272355124440125,56.34692875942635
40.22469882334903,47.892042005692204,42.94459674429608,57.0866977429126
40.063089963665355,48.87847473064946,43.68733362127679,57.755658785102504
40.00076742435899,49.8761133653711,44.493144574023624,58.347127848391594
40.03835391164159,50.87498983439447,45.35397820586243,58.85519516941319
40.17547387375667,51.86512369422576,46.26123335169764,59.274784307440356
40.410757253368615,52.83662185463226,47.20584501801074,59.60170286650366
40.74185317672268,53.77977742712981,48.17837495727905,59.832684384425846
41.165453442798466,54.685166713003774,49.16910597182503,59.965420970232174
41.677325577760996,55.54374336179161,50.1681390048435,59.99858636383415
42.272355124440125,56.34692875942635,51.16549204850494,59.931849187581925
42.94459674429608,57.0866977429126,52.15119988087815,59.76587625728023
43.68733362127679,57.755658785102504,53.115413635133784,59.50232591958529
44.493144574023624,58.347127848391594,54.048499206165985,59.14383148235319
45.35397820586243,58.85519516941319,54.94113351138609,58.693974903498244
46.26123335169764,59.274784307440356,55.784397643882,58.15725100125357
47.20584501801074,59.60170286650366,56.56986598718789,57.53902254343305
48.17837495727905,59.832684384425846,57.28969040125877,56.84546666442806
49.16910597182503,59.965420970232174,57.93667863849153,56.08351314532254
50.1681390048435,59.99858636383415,58.50436620628565,55.26077517381105
51.16549204850494,59.931849187581925,58.987080958116266,54.385473275743905
52.15119988087815,59.76587625728023,59.37999976774739,53.46635317835026
53.115413635133784,59.50232591958529,59.67919672031486,52.512598425822546
54.048499206165985,59.14383148235319,59.881682338770005,51.53373862037864
54.94113351138609,58.693974903498244,59.98543345374605,50.53955420562649
55.784397643882,58.15725100125357,59.98941341839772,49.53997874360463
56.56986598718789,57.53902254343305,59.893582466233816,48.54499966191386
57.28969040125877,56.84546666442806,59.69889810845086,47.56455846264207
57.93667863849153,56.08351314532254,59.40730556679773,46.608451390161655
58.50436620628565,55.26077517381105,59.02171833756293,45.68623155029379
58.987080958116266,54.385473275743905,58.545989080882805,44.80711345883314
59.37999976774739,53.46635317835026,57.9848711262349,43.979880973151765
59.67919672031486,52.512598425822546,57.343970978741126,43.21279952679986
59.881682338770005,51.53373862037864,56.62969230082183,42.51353354402601
59.98543345374605,50.53955420562649,55.84917192891761,41.88906985938344
59.98941341839772,49.53997874360463,55.010208564578846,41.34564790758888
59.893582466233816,48.54499966191386,54.121184852417564,40.88869738115323
59.69889810845086,47.56455846264209,53.19098362349352,40.52278397868888
59.407305566797724,46.60845139016164,52.22889914100246,40.25156378595836
59.02171833756293,45.68623155029379,51.24454423507062,40.077746745473966
58.545989080882805,44.80711345883314,50.247754254533575,40.003069579647935
57.9848711262349,43.979880973151765,49.24848879538191,40.02827843803622
57.34397097874113,43.21279952679988,48.256732187770204,40.15312144205873
56.62969230082182,42.513533544026004,47.28239373589056,40.3763512016869
55.84917192891761,41.88906985938344,46.33520870748072,40.695737278952464
55.010208564578846,41.34564790758888,45.424641062246785,41.10808847374639
54.121184852417564,40.88869738115323,44.5597888911063,41.609284709235475
53.19098362349352,40.52278397868888,43.74929351107118,42.19431819830816
52.22889914100246,40.25156378595836,43.00125312406456,42.85734347972801
51.24454423507062,40.077746745473966,42.32314190236418,43.59173582405007
50.247754254533575,40.003069579647935,41.72173530914346,44.390157425727715
49.24848879538191,40.02827843803622,41.203042400283294,45.24463072004008
48.25673218777018,40.15312144205873,40.772245783871924,46.14661809228172
47.28239373589056,40.3763512016869,40.43364983729812,47.08710718278656
46.33520870748072,40.695737278952464,40.190637699335085,48.05670093544665
45.424641062246785,41.10808847374639,40.04563746693623,49.045711489990495
